q,r,scale
1.1116322055682766,0.4093646242544742,0.21584508949703612
1.6455811272619547,1.0988579343189193,0.24331496768657526
1.4110914551063793,1.160783956019219,0.21993637536007257
0.3055267614954908,1.0367445765553758,0.14343237292466762
0.6704202793552555,0.9339682566500336,0.12778488249486428
0.2955259818688975,0.8214494960444993,0.1460785893755183
0.9824036397083316,1.0141734938779174,0.15626158864364853
1.2181020364714485,1.1572527475382075,0.23749665900388872
1.1143046010842652,0.8615284745787745,0.1503198482512119
1.4410664312426669,1.4492744045211408,0.18730388870604658
1.3702958623776955,1.1297681290562593,0.24778510472025525
0.05682940816023228,0.4369004204372745,0.1572135755500614
1.9317638082070363,1.2364827512371561,0.2345469814372808
1.4760447825634442,0.9273226214955167,0.24746207975027576
0.899083103582301,1.3504307312988995,0.19718642634215455
0.6010123639473038,0.38148665847340113,0.22486541237047797
0.534155277638088,0.6570449009589452,0.3318979847018103
1.0529021019516347,1.060740104183343,0.16843852684237695
1.9475581228094172,1.891630909453449,0.2365097049539586
0.6831832023891866,0.8366616000979937,0.21314712133800714
1.4294998837416302,1.3829450402181005,0.15313081995116357
0.8371988750867256,0.6406090895769041,0.2190927535047528
0.8612326985400711,1.0714913435901543,0.18171250250902884
1.0610675729701402,1.1806358691875838,0.21604435402159516
1.2347630973577117,1.225807764860649,0.16618273385010973
0.3200191943920924,0.7721519472564425,0.1298030210133275
1.074143268695669,1.036640206027482,0.12865872302659823
1.3220583493302829,1.2260958368790462,0.1465251602747041
0.1115345070963699,0.6117561113528397,0.1862139678038739
