q,r,scale
1.9205630957349635,1.3308400788426245,0.14028779490900886
1.1821448340203062,1.095588041225739,0.18102210457011594
0.4374043855513567,0.7153554557792575,0.1662386353644901
0.7731929633855276,0.9774055512440649,0.1948717753677041
1.1843336808655045,1.2531166993595695,0.19220245495587587
1.947639014758787,1.3874064111403959,0.1889804490301396
0.6182183232087087,0.9760741780353314,0.1892322106522429
1.233983756526526,0.5701660988511975,0.15184360168908792
0.7926714722240821,0.811067728234117,0.11843512713689895
1.0913748957068008,1.2153006430366444,0.19399443902405825
0.8907329618916078,0.9153970984570621,0.1138420456594813
0.9319760161961718,1.0501515240523012,0.162270648491491
1.1910030984156459,0.873280276726123,0.19378719016840965
1.2993551550422806,0.9943876206991602,0.18717241575032392
0.9837536461693731,1.0429101343479346,0.1559527251637561
0.9117686683702905,1.0389732437488612,0.12736535606650773
0.48916983592728897,0.8448181087233833,0.10689482766041128
1.207835619859739,1.042717157549205,0.13087253280514094
0.6757214441637981,1.0816194145972176,0.15335245111870927
1.615392241047528,1.3371022185059378,0.1590836407094902
0.6841380055528697,0.6873770772859948,0.27017562032730247
1.9476378623741581,1.1692253003571698,0.19819885314525157
0.7320055332608831,1.0312129042148204,0.10799086588936532
1.2130257377160536,1.0266530668406921,0.13221849292006668
0.7548884430600644,0.9027511653827189,0.16507471611994903
0.13067273666551119,0.9120169209171464,0.12096269996398987
0.15939657230417764,0.7170858818453243,0.20397868912116882
